-13.650,50.400,52.050,5.492,7.898,1.319,0.919,-2.780,-1.488
-16.200,52.350,46.500,4.348,8.547,0.165,0.251,-2.167,-1.061
-17.700,57.900,40.200,3.184,8.873,-0.958,0.328,-1.854,-0.860
-18.000,59.550,32.550,3.189,8.636,-1.640,0.195,-1.439,-0.267
-18.000,61.200,29.250,2.447,8.909,-1.075,1.100,-2.385,-0.068
-20.100,61.800,15.150,1.810,8.028,-4.733,1.332,-2.267,0.262
-22.200,60.000,7.200,2.727,8.066,-5.279,-0.319,-0.500,0.870
-23.850,54.750,3.300,3.345,8.150,-5.468,0.804,-2.097,1.076
-23.700,52.950,-1.650,1.496,6.656,-6.735,-0.185,-1.281,1.430
-25.350,46.050,-6.300,5.227,7.015,-7.432,-0.073,-2.178,0.906
-23.400,40.950,-16.650,2.784,6.608,-7.175,-0.192,-2.244,1.277
-21.450,39.300,-18.000,2.243,6.366,-6.539,-0.335,-0.822,1.033
-18.900,34.350,-21.900,1.841,5.617,-8.159,0.519,-1.563,0.991
-14.550,30.300,-25.800,2.895,5.399,-8.657,0.262,-0.795,1.391
-13.950,27.000,-27.150,2.387,4.302,-8.303,1.039,-1.696,1.370
-6.750,18.300,-29.700,2.083,2.962,-9.045,1.195,-0.873,1.345
-1.950,9.900,-31.050,2.095,1.559,-9.215,1.994,-1.211,1.293
0.900,3.600,-30.300,1.250,-0.012,-9.752,2.031,-0.544,0.906
4.500,-5.400,-27.450,0.833,-2.105,-9.677,2.285,-0.520,0.719
9.000,-13.950,-20.100,0.500,-4.104,-8.894,2.426,-0.422,0.781
13.800,-23.550,-13.500,0.249,-5.394,-8.480,2.531,-0.031,0.906
16.200,-27.000,-7.350,-0.467,-7.568,-8.418,2.633,0.194,0.648
17.550,-31.500,3.900,-0.706,-8.978,-6.220,1.813,0.825,0.267
19.500,-31.800,12.450,0.036,-9.100,-4.585,1.266,0.834,0.214
20.100,-31.200,15.150,-0.239,-9.658,-3.393,1.401,1.296,0.536
22.200,-29.850,20.550,0.488,-9.395,-2.907,2.038,0.984,0.533
24.600,-27.000,26.700,-1.101,-10.056,-1.168,1.563,0.185,0.078
25.050,-27.300,28.650,-0.575,-9.989,0.318,1.176,0.811,0.226
26.250,-23.550,37.050,-0.385,-8.552,0.618,1.978,0.859,0.024
28.950,-20.400,41.850,-1.061,-9.771,2.569,2.126,0.223,0.367
29.400,-16.500,44.100,-1.566,-9.213,5.138,1.450,0.284,-0.002
31.950,-11.100,47.100,-2.172,-7.235,6.254,1.868,0.736,-0.469
33.900,-5.550,49.650,-1.987,-7.611,6.850,2.108,0.711,-0.224
38.850,0.450,52.650,-1.369,-5.420,7.302,1.635,1.091,-0.600
40.950,3.000,53.250,-2.356,-5.282,8.602,1.867,1.532,-0.823
45.300,7.200,49.350,-4.458,-4.475,8.849,1.292,1.259,-0.816
48.900,10.950,49.050,-2.318,-2.777,9.323,1.594,0.766,-1.073
49.650,12.450,48.000,-3.931,-1.355,9.380,1.488,0.771,-0.955
51.600,14.850,46.950,-3.797,-1.310,8.564,1.526,0.561,-0.934
53.700,16.950,46.350,-4.693,-0.792,8.942,1.570,0.261,-0.950
53.850,17.100,45.450,-5.035,0.249,8.507,1.069,0.833,-0.928
56.550,17.550,41.250,-5.686,1.307,8.095,1.486,0.248,-0.733
58.200,17.700,44.100,-5.440,1.805,8.049,1.857,-0.939,-0.906
55.350,19.950,45.750,-4.748,3.187,8.090,2.065,-1.159,-0.526
54.750,25.200,48.150,-3.948,4.144,7.836,2.175,-2.144,-0.089
46.500,33.000,53.100,-2.844,5.914,7.190,1.844,-1.576,-0.179
42.900,41.400,55.800,-1.674,6.709,6.302,1.633,-1.618,-0.102
38.850,45.450,57.150,-1.393,8.238,6.359,1.206,-2.222,0.022
31.200,49.800,59.700,0.160,8.456,4.568,1.120,-1.685,-0.011
25.800,55.050,57.300,1.147,8.672,3.802,0.932,-1.535,0.484
22.500,57.300,55.950,2.406,8.315,2.720,0.756,-1.332,0.585
15.150,60.150,54.300,3.285,8.691,2.138,-0.117,-1.291,0.557
6.600,58.500,54.450,3.613,8.985,1.942,-0.358,-1.311,0.890
0.450,58.050,52.350,5.215,8.102,1.465,-0.407,-1.564,0.991
-9.000,54.000,51.750,5.825,7.128,1.238,-0.322,-1.614,1.276
