37.350,17.400,61.200,-6.814,-3.266,6.433,0.922,0.436,-1.286
36.450,21.450,60.600,-5.454,-2.926,6.448,1.287,-0.126,-1.536
36.450,21.450,60.600,-4.958,-2.464,5.397,1.813,-0.198,-1.342
38.400,25.500,60.450,-7.221,-3.998,5.897,0.656,0.278,-1.860
40.350,25.950,60.450,-5.411,-3.247,7.513,0.956,0.115,-1.928
41.100,28.650,57.450,-4.877,-3.292,7.456,1.503,0.070,-1.792
41.100,28.650,57.450,-4.961,-3.934,7.573,0.990,-0.126,-2.136
42.450,27.300,55.050,-5.069,-3.977,7.630,1.024,0.111,-1.454
43.050,28.350,55.200,-3.275,-2.897,8.406,1.381,-1.029,-1.660
43.050,28.350,55.200,-3.333,-2.478,9.301,0.135,0.500,-1.898
44.850,22.800,54.450,-4.494,-2.569,7.293,0.325,0.829,-1.490
48.600,18.300,51.000,-5.028,-3.491,9.404,0.025,1.518,-1.688
48.600,18.300,51.000,-4.276,-3.012,8.159,1.155,-0.057,-1.737
49.350,14.400,48.000,-3.644,-3.067,8.226,1.524,-1.663,-1.990
41.850,13.500,54.900,-2.327,-2.322,9.584,1.384,-1.944,-2.244
41.850,13.500,54.900,0.570,-0.187,9.443,1.952,-4.216,-2.078
16.050,17.700,62.400,2.921,1.140,9.139,-0.820,0.479,-1.904
16.650,15.600,61.800,2.346,0.833,10.113,0.665,-1.712,-1.944
16.650,15.600,61.800,3.986,2.260,7.841,1.091,-2.900,-1.623
-1.950,23.250,59.700,5.104,3.357,7.712,0.169,-2.116,-1.522
-10.050,25.200,55.950,6.021,3.984,6.359,-0.615,-1.255,-1.019
-12.450,25.800,52.800,6.476,4.116,6.883,-0.157,-1.363,-1.154
-12.450,25.800,52.800,6.254,4.951,4.736,0.319,-2.773,-1.100
-21.750,31.800,46.350,6.639,5.483,3.316,-1.271,-0.679,-0.499
-25.200,29.850,41.550,7.118,5.468,3.541,-0.597,-1.858,-0.402
-25.200,29.850,41.550,7.362,5.507,2.306,-0.032,-2.536,-0.428
-29.700,33.000,28.800,7.913,5.648,1.614,-1.098,-1.542,-0.228
-33.900,30.600,22.800,7.942,5.746,1.803,-0.630,-2.126,0.093
-33.900,30.600,22.800,7.470,5.813,-0.754,-0.166,-2.547,0.288
-33.300,30.000,5.100,7.630,5.502,-3.804,-0.230,-2.815,0.428
-28.950,27.900,-7.500,6.823,5.270,-4.286,-1.003,-1.928,0.434
-28.950,27.900,-7.500,6.826,4.891,-4.894,0.593,-3.725,0.693
-14.700,23.400,-25.200,4.911,4.697,-7.487,1.502,-3.629,0.637
0.750,16.350,-32.400,2.746,3.390,-8.533,0.566,-1.516,1.127
5.850,13.050,-33.600,2.950,2.705,-9.431,0.006,-0.715,1.569
5.850,13.050,-33.600,2.646,2.478,-8.126,-0.636,-0.852,1.498
12.300,12.600,-35.550,1.403,2.851,-9.934,-0.258,-0.192,1.887
14.700,12.450,-37.950,1.808,2.172,-9.012,0.371,-0.709,1.648
14.700,12.450,-37.950,1.499,2.128,-10.173,-0.126,-0.918,1.273
25.350,9.000,-36.450,1.020,1.530,-9.948,1.585,-2.599,1.645
38.850,4.500,-30.300,0.220,0.211,-10.125,0.931,-1.131,1.381
38.850,4.500,-30.300,-1.360,0.014,-8.056,0.432,-0.259,1.542
46.950,4.200,-26.400,-2.059,-0.685,-8.856,2.467,-3.082,1.577
56.250,0.900,-16.500,-3.239,-1.267,-9.481,0.746,0.374,1.464
56.250,0.900,-16.500,-5.167,-3.704,-7.659,3.197,-2.850,1.420
63.450,1.350,-1.200,-4.673,-4.037,-7.163,3.321,-2.476,0.352
66.300,1.500,12.900,-7.386,-5.116,-5.638,1.372,0.619,0.449
67.500,3.450,11.100,-7.369,-5.198,-3.747,2.382,-0.831,0.582
67.200,4.200,14.400,-7.968,-5.454,-2.902,1.899,-0.049,0.394
65.550,9.750,20.400,-8.183,-5.562,-1.530,2.628,-0.711,0.377
66.300,13.950,27.900,-8.569,-5.634,0.498,3.117,-1.490,0.115
66.300,13.950,27.900,-8.471,-5.042,2.270,2.680,-1.492,-0.389
59.550,20.250,35.700,-8.181,-4.302,4.300,1.810,-0.348,-0.699
58.650,22.050,38.550,-6.855,-3.833,5.109,1.842,-0.763,-1.120
58.650,22.050,38.550,-5.521,-3.567,5.997,2.247,-1.526,-1.315
